Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
FAST,Fastenal Company,44.03,25260000000,1987.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fast,
FSLY,"Fastly, Inc.",76.04,80000000,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/fsly,
FAT,FAT Brands Inc.,4.49,53410000,2017.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/fat,
FATE,"Fate Therapeutics, Inc.",33.56,2910000000,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/fate,
FTHM,Fathom Holdings Inc.,15.1,205970000,2020.0,Finance,Real Estate,https://old.nasdaq.com/symbol/fthm,
FBSS,"Fauquier Bankshares, Inc.",15.13,57410000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fbss,
FBK,FB Financial Corporation,26.53,1240000000,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fbk,
FFG,"FBL Financial Group, Inc.",49.75,1210000000,1996.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/ffg,
AGM,Federal Agricultural Mortgage Corporation,66.81,717060000,,Finance,Finance Companies,https://old.nasdaq.com/symbol/agm,
FRT,Federal Realty Investment Trust,77.15,5840000000,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/frt,
FSS,Federal Signal Corporation,31.19,1880000000,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fss,
FMN,Federated Hermes Premier Municipal Income Fund,14.3,164440000,2002.0,,,https://old.nasdaq.com/symbol/fmn,
FHI,"Federated Hermes, Inc.",22.48,2250000000,,Finance,Investment Managers,https://old.nasdaq.com/symbol/fhi,
FDX,FedEx Corporation,232.79,60990000000,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/fdx,
FNHC,FedNat Holding Company,8.2,112370000,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/fnhc,
FENC,Fennec Pharmaceuticals Inc.,5.42,137430000,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/fenc,
RACE,Ferrari N.V.,191.72,47560000000,2015.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/race,
FOE,Ferro Corporation,12.33,1010000000,,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/foe,
GSM,Ferroglobe PLC,0.441,7460000,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/gsm,
FFBW,"FFBW, Inc.",9.2,70880000,2017.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ffbw,
FCAU,Fiat Chrysler Automobiles N.V.,11.75,23780000000,2014.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fcau,
FGEN,"FibroGen, Inc",42.17,3810000000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fgen,
FDBC,"Fidelity D & D Bancorp, Inc.",46.12,229570000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fdbc,
FNF,"Fidelity National Financial, Inc.",33.66,9820000000,2014.0,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/fnf,
FIS,"Fidelity National Information Services, Inc.",144.23,89370000000,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fis,
FMO,Fiduciary/Claymore Energy Infrastructure Fund,7.74,54860000,2004.0,,,https://old.nasdaq.com/symbol/fmo,
FDUS,Fidus Investment Corporation,9.91,242170000,2011.0,,,https://old.nasdaq.com/symbol/fdus,
FRGI,"Fiesta Restaurant Group, Inc.",11.53,299280000,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/frgi,
FITB,Fifth Third Bancorp,21.045,14990000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fitb,
FISI,"Financial Institutions, Inc.",16.99,272480000,1999.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fisi,
FSRV,FinServ Acquisition Corp.,10.05,320750000,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/fsrv,
FTAC,FinTech Acquisition Corp. III,10.27,454830000,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/ftac,
FINV,FinVolution Group,1.65,504480000,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/finv,
FEYE,"FireEye, Inc.",12.49,2820000000,2013.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/feye,
FAF,First American Corporation (The),52.37,5840000000,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/faf,
FBNC,First Bancorp,20.37,590250000,1987.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fbnc,
FNLC,"First Bancorp, Inc (ME)",20.06,219450000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fnlc,
FBP,First BanCorp.,5.57,1220000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fbp,
FRBA,First Bank,6.66,13090000,2013.0,,,https://old.nasdaq.com/symbol/frba,
BUSE,First Busey Corporation,16.85,91860000,,Finance,Major Banks,https://old.nasdaq.com/symbol/buse,
FBIZ,"First Business Financial Services, Inc.",15.06,128450000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fbiz,
FCAP,"First Capital, Inc.",58.7,198160000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fcap,
FCBP,First Choice Bancorp,14.19,165990000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fcbp,
FCNCA,"First Citizens BancShares, Inc.",360.21,3540000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fcnca,
FCF,First Commonwealth Financial Corporation,7.75,760530000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fcf,
FCBC,"First Community Bankshares, Inc.",19.06,337560000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fcbc,
FCCO,First Community Corporation,13.5,101060000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fcco,
FCRD,"First Eagle Alternative Capital BDC, Inc.",2.96,89130000,,,,https://old.nasdaq.com/symbol/fcrd,
FSLF,First Eagle Senior Loan Fund,12.39,91920000,2013.0,,,https://old.nasdaq.com/symbol/fslf,
FFBC,First Financial Bancorp.,12.96,1270000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/ffbc,
FFIN,"First Financial Bankshares, Inc.",29.18,4120000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/ffin,
THFF,First Financial Corporation Indiana,32.69,448330000,,Finance,Major Banks,https://old.nasdaq.com/symbol/thff,
FFNW,"First Financial Northwest, Inc.",9.57,96050000,,Finance,Major Banks,https://old.nasdaq.com/symbol/ffnw,
FFWM,First Foundation Inc.,14.72,65690000,,Finance,Major Banks,https://old.nasdaq.com/symbol/ffwm,
FGBI,"First Guaranty Bancshares, Inc.",14.1,137350000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fgbi,
FHB,"First Hawaiian, Inc.",15.53,2020000000,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fhb,
FHN,First Horizon National Corporation,9.43,5230000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fhn,
FR,"First Industrial Realty Trust, Inc.",40.11,510000000,1994.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fr,
INBK,First Internet Bancorp,15.89,155710000,,Finance,Major Banks,https://old.nasdaq.com/symbol/inbk,
FIBK,"First Interstate BancSystem, Inc.",31.465,2030000000,2010.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fibk,
AG,First Majestic Silver Corp.,11.65,250000000,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ag,
FRME,First Merchants Corporation,24.42,1320000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/frme,
FMBH,"First Mid Bancshares, Inc.",25.66,429250000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fmbh,
FMBI,"First Midwest Bancorp, Inc.",11.76,1340000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fmbi,
FXNC,First National Corporation,14.3,69390000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fxnc,
FNWB,First Northwest Bancorp,12.0,123630000,2015.0,Finance,Banks,https://old.nasdaq.com/symbol/fnwb,
FRC,FIRST REPUBLIC BANK,106.98,18410000000,,,,https://old.nasdaq.com/symbol/frc,
FSFG,"First Savings Financial Group, Inc.",45.13,10720000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fsfg,
FSEA,First Seacoast Bancorp,6.5,39540000,2019.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fsea,
FSLR,"First Solar, Inc.",69.91,7410000000,2006.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/fslr,
FFA,First Trust,15.14,302540000,2004.0,,,https://old.nasdaq.com/symbol/ffa,
FMY,First Trust,13.43,56580000,2005.0,,,https://old.nasdaq.com/symbol/fmy,
FDEU,First Trust Dynamic Europe Equity Income Fund,10.51,181110000,2015.0,,,https://old.nasdaq.com/symbol/fdeu,
FEN,First Trust Energy Income and Growth Fund,9.32,186590000,2004.0,,,https://old.nasdaq.com/symbol/fen,
FIF,First Trust Energy Infrastructure Fund,9.6,168480000,2011.0,,,https://old.nasdaq.com/symbol/fif,
FSD,First Trust High Income Long Short Fund,14.09,481190000,2010.0,,,https://old.nasdaq.com/symbol/fsd,
FPF,First Trust Intermediate Duration Preferred & Income Fund,21.78,1320000000,2013.0,,,https://old.nasdaq.com/symbol/fpf,
FEI           ,First Trust MLP and Energy Income Fund,4.91,230810000,2012.0,,,https://old.nasdaq.com/symbol/fei,
FPL,First Trust New Opportunities MLP & Energy Fund,3.77,96950000,2014.0,,,https://old.nasdaq.com/symbol/fpl,
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,8.62,308870000,2016.0,,,https://old.nasdaq.com/symbol/fiv,
FCT,First Trust Senior Floating Rate Income Fund II,11.15,297340000,2004.0,,,https://old.nasdaq.com/symbol/fct,
FGB,First Trust Specialty Finance and Financial Opportunities Fund,2.62,37640000,2007.0,,,https://old.nasdaq.com/symbol/fgb,
FEO,First Trust/Aberdeen Emerging Opportunity Fund,12.78,64250000,,,,https://old.nasdaq.com/symbol/feo,
FAM,First Trust/Aberdeen Global Opportunity Income Fund,10.14,128690000,2006.0,,,https://old.nasdaq.com/symbol/fam,
FUNC,First United Corporation,10.91,7620000,,Finance,Major Banks,https://old.nasdaq.com/symbol/func,
FUSB,"First US Bancshares, Inc.",6.71,41450000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fusb,
MYFW,"First Western Financial, Inc.",12.88,102420000,2018.0,Finance,Major Banks,https://old.nasdaq.com/symbol/myfw,
FCFS,"FirstCash, Inc.",59.17,2450000000,1991.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/fcfs,
FE,FirstEnergy Corp.,29.33,1590000000,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fe,
SVVC,"Firsthand Technology Value Fund, Inc.",4.26,29360000,,,,https://old.nasdaq.com/symbol/svvc,
FSV,FirstService Corporation,128.8,560000000,,Finance,Real Estate,https://old.nasdaq.com/symbol/fsv,
FISV,"Fiserv, Inc.",93.06,62320000000,1986.0,Technology,EDP Services,https://old.nasdaq.com/symbol/fisv,
FIT,"Fitbit, Inc.",6.29,170000000,2015.0,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/fit,
FIVE,"Five Below, Inc.",130.02,7260000000,2012.0,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/five,
FPH,"Five Point Holdings, LLC",4.76,705970000,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/fph,
FPRX,"Five Prime Therapeutics, Inc.",3.81,139550000,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fprx,
FVE,Five Star Senior Living Inc.,5.24,165450000,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/fve,
FIVN,"Five9, Inc.",116.56,7620000000,2014.0,Technology,EDP Services,https://old.nasdaq.com/symbol/fivn,
FVRR,Fiverr International Ltd.,124.46,4370000000,2019.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fvrr,
FBC,"Flagstar Bancorp, Inc.",31.1,1770000000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fbc,
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,26.56,50920000,2013.0,,,https://old.nasdaq.com/symbol/dfp,
PFD,Flaherty & Crumrine Preferred and Income Fund Inco,16.1784,182410000,1991.0,,,https://old.nasdaq.com/symbol/pfd,
PFO,Flaherty & Crumrine Preferred and Income Opportuni,11.97,151630000,1992.0,,,https://old.nasdaq.com/symbol/pfo,
FFC,Flaherty & Crumrine Preferred and Income Securitie,21.68,964490000,2003.0,,,https://old.nasdaq.com/symbol/ffc,
FLC,Flaherty & Crumrine Total Return Fund Inc,22.21,22190000,2003.0,,,https://old.nasdaq.com/symbol/flc,
BDL,"Flanigan&#39;s Enterprises, Inc.",17.08,31750000,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bdl,
FLT,"FleetCor Technologies, Inc.",231.0,19420000000,2010.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/flt,
FLNG,FLEX LNG Ltd.,5.69,307890000,2019.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/flng,
FLEX,Flex Ltd.,10.2,5110000000,1994.0,Technology,Electrical Products,https://old.nasdaq.com/symbol/flex,
FSI,Flexible Solutions International Inc.,2.6535,32480000,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/fsi,
FLXN,"Flexion Therapeutics, Inc.",11.82,582710000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/flxn,
ESG,FlexShares Trust,81.0863,42570000,,,,https://old.nasdaq.com/symbol/esg,
ESGG,FlexShares Trust,110.4411,9940000,,,,https://old.nasdaq.com/symbol/esgg,
LKOR,FlexShares Trust,62.7733,18830000,,,,https://old.nasdaq.com/symbol/lkor,
QLC,FlexShares Trust,36.4996,52920000,,,,https://old.nasdaq.com/symbol/qlc,
FPAY,"FlexShopper, Inc.",1.745,37270000,,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/fpay,
FLXS,"Flexsteel Industries, Inc.",19.09,146860000,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/flxs,
FLIR,"FLIR Systems, Inc.",34.22,4490000000,1993.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/flir,
FND,"Floor & Decor Holdings, Inc.",71.56,7420000000,2017.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fnd,
FTK,"Flotek Industries, Inc.",2.49,177550000,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ftk,
FLO,"Flowers Foods, Inc.",23.41,4950000000,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/flo,
FLS,Flowserve Corporation,28.14,3660000000,,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/fls,
FLNT,"Fluent, Inc.",3.19,243440000,,Consumer Services,Advertising,https://old.nasdaq.com/symbol/flnt,
FLDM,Fluidigm Corporation,6.62,488530000,2011.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/fldm,
FLR,Fluor Corporation,9.07,1270000000,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/flr,
FFIC,Flushing Financial Corporation,11.5,32450000,,Finance,Major Banks,https://old.nasdaq.com/symbol/ffic,
FLUX,"Flux Power Holdings, Inc.",5.24,27120000,,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/flux,
FLY,Fly Leasing Limited,6.99,213060000,2007.0,,,https://old.nasdaq.com/symbol/fly,
FEAC,Flying Eagle Acquisition Corp.,12.1,1040000000,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/feac,
FMC,FMC Corporation,108.56,14070000000,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/fmc,
FNCB,FNCB Bancorp Inc.,5.97,12080000,,Finance,Major Banks,https://old.nasdaq.com/symbol/fncb,
FOCS,Focus Financial Partners Inc.,31.64,220000000,2018.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/focs,
WPF,Foley Trasimene Acquisition Corp.,10.41,1080000000,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/wpf,
FMX,Fomento Economico Mexicano S.A.B. de C.V.,56.27,20130000000,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/fmx,
FONR,Fonar Corporation,24.68,162270000,1981.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/fonr,
FL,"Foot Locker, Inc.",34.2,3570000000,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/fl,
F,Ford Motor Company,7.0,27850000000,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/f,
FRSX,Foresight Autonomous Holdings Ltd.,0.86,44530000,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/frsx,
FOR,Forestar Group Inc,18.15,872290000,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/for,
FMTX,"Forma Therapeutics Holdings, Inc.",41.69,1820000000,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/fmtx,
FORM,"FormFactor, Inc.",22.43,1730000000,2003.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/form,
FORTY,Formula Systems (1985) Ltd.,83.615,1280000000,,Technology,EDP Services,https://old.nasdaq.com/symbol/forty,
FORR,"Forrester Research, Inc.",33.83,639150000,1996.0,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/forr,
FBRX,"Forte Biosciences, Inc. ",35.91,402370000,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fbrx,
FRTA,"Forterra, Inc.",16.47,1070000000,2016.0,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/frta,
FTNT,"Fortinet, Inc.",115.17,18640000000,2009.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/ftnt,
FTS,Fortis Inc.,40.24,1870000000,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fts,
FTV,Fortive Corporation,77.37,26080000000,2016.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ftv,
FBIO,"Fortress Biotech, Inc.",4.01,352910000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fbio,
FTAI,Fortress Transportation and Infrastructure Investors LLC,15.98,1370000000,2015.0,,,https://old.nasdaq.com/symbol/ftai,
FVAC,Fortress Value Acquisition Corp.,14.0,603750000,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/fvac,
FSM,Fortuna Silver Mines Inc.,6.92,1270000000,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/fsm,
FBHS,"Fortune Brands Home & Security, Inc.",82.61,11410000000,,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/fbhs,
FET,"Forum Energy Technologies, Inc.",0.5004,55720000,2012.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fet,
FMCI,Forum Merger II Corporation,24.87,637930000,2018.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/fmci,
FWRD,Forward Air Corporation,57.81,1620000000,,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/fwrd,
FORD,"Forward Industries, Inc.",1.45,1390000,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/ford,
FWP,Forward Pharma A/S,6.11,42110000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fwp,
FOSL,"Fossil Group, Inc.",7.22,370380000,1993.0,Consumer Non-Durables,Consumer Specialties,https://old.nasdaq.com/symbol/fosl,
FBM,"Foundation Building Materials, Inc.",15.61,674440000,2017.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fbm,
FCPT,"Four Corners Property Trust, Inc.",25.5,1790000000,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fcpt,
FEDU,Four Seasons Education (Cayman) Inc.,0.8918,41360000,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/fedu,
FOX,Fox Corporation,28.14,17020000000,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/fox,
FOXA,Fox Corporation,28.14,17020000000,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/foxa,
FOXF,Fox Factory Holding Corp.,76.8,3180000000,2013.0,Consumer Non-Durables,Motor Vehicles,https://old.nasdaq.com/symbol/foxf,
FRAN,Francesca&#39;s Holdings Corporation,4.7,14250000,2011.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/fran,
FRG,"Franchise Group, Inc.",25.87,1040000000,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/frg,
