Date,FB_Open,FB_High,FB_Low,FB_Close,FB_Volume,FB_Dividends,FB_Stock Splits,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_Dividends,AAPL_Stock Splits,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_Dividends,AMZN_Stock Splits,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,NFLX_Dividends,NFLX_Stock Splits,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,GOOGL_Dividends,GOOGL_Stock Splits,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_Dividends,MSFT_Stock Splits
2018-10-12,156.73,156.89,151.3,153.74,25293500,0,0,53.73,54.33,52.86,54.14,161351600,0.0,0.0,1808.0,1808.95,1742.53,1788.61,9444600,0,0,339.57,341.3,328.9,339.56,14870800,0,0,1119.64,1125.83,1095.03,1120.54,2468500,0,0,106.12,108.29,104.28,106.66,47742100,0.0,0
2018-10-15,153.32,155.57,152.55,153.52,15433500,0,0,53.91,54.07,52.96,52.98,123164000,0.0,0.0,1795.0,1795.05,1734.23,1760.95,6437200,0,0,337.63,339.21,326.93,333.13,11215000,0,0,1118.0,1121.8,1098.22,1102.44,1503700,0,0,106.02,106.57,104.11,104.74,32068100,0.0,0
2018-10-16,155.4,159.46,155.01,158.78,19180100,0,0,53.37,54.36,52.84,54.15,116736000,0.0,0.0,1783.5,1823.88,1761.55,1819.96,5859900,0,0,337.24,347.95,330.56,346.4,20156400,0,0,1113.48,1136.37,1111.75,1133.08,1918900,0,0,106.63,108.45,106.06,108.05,31610200,0.0,0
2018-10-17,159.56,160.49,157.95,159.42,17592000,0,0,54.19,54.27,53.47,53.92,91541600,0.0,0.0,1842.79,1845.0,1807.0,1831.73,5295200,0,0,378.33,380.0,356.5,364.7,32610900,0,0,1140.0,1147.0,1114.0,1127.59,1782600,0,0,108.71,108.84,106.64,107.77,26548200,0.0,0
2018-10-18,158.51,158.66,153.28,154.92,21675100,0,0,53.11,53.56,51.92,52.66,130325200,0.0,0.0,1821.49,1830.15,1767.87,1770.72,5874000,0,0,360.67,362.2,346.05,346.71,18461000,0,0,1130.0,1132.35,1086.34,1097.91,2307600,0,0,107.18,107.6,104.97,105.62,32506200,0.0,0
2018-10-19,155.86,157.35,153.55,154.05,19761300,0,0,53.15,53.93,53.0,53.46,132314800,0.0,0.0,1785.16,1809.1,1753.0,1764.03,5907200,0,0,351.0,355.8,332.2,332.67,16717200,0,0,1103.71,1120.95,1097.03,1105.18,2064300,0,0,106.04,107.92,105.34,105.77,32785500,0.0,0
2018-10-22,154.76,157.34,154.46,154.78,15424700,0,0,53.58,54.45,53.37,53.79,115168400,0.0,0.0,1784.0,1809.5,1756.0,1789.3,4500000,0,0,333.1,335.8,320.34,329.54,17097200,0,0,1112.51,1121.69,1100.0,1111.37,1355800,0,0,106.42,107.6,105.37,106.72,26545600,0.0,0
2018-10-23,151.22,154.77,150.85,154.39,19095000,0,0,52.61,54.42,52.34,54.29,155071200,0.0,0.0,1742.24,1776.34,1714.0,1768.7,6723900,0,0,318.0,336.58,316.77,333.16,14907300,0,0,1091.29,1118.0,1079.01,1114.91,1884300,0,0,104.91,106.08,102.32,105.23,43770400,0.0,0
2018-10-24,154.28,154.65,145.6,146.04,27744600,0,0,54.26,54.66,52.3,52.43,163702000,0.0,0.0,1773.7,1777.71,1656.56,1664.2,6928400,0,0,332.28,333.0,300.73,301.83,19039300,0,0,1115.0,1116.62,1055.06,1057.12,2464300,0,0,105.53,105.61,98.89,99.6,63897800,0.0,0
2018-10-25,147.73,152.21,147.0,150.95,22105700,0,0,53.07,53.96,52.84,53.58,119423200,0.0,0.0,1703.34,1794.81,1692.01,1782.17,10285700,0,0,307.12,319.94,305.25,312.87,13346900,0,0,1080.3,1117.82,1075.55,1103.59,3647800,0,0,103.72,106.37,103.33,105.42,61646800,0.0,0
2018-10-26,145.82,149.0,143.8,145.37,31303300,0,0,52.63,53.67,51.84,52.73,189033600,0.0,0.0,1649.59,1698.46,1603.0,1642.81,14963800,0,0,300.51,313.99,292.3,299.83,19616000,0,0,1048.33,1117.0,1042.23,1083.75,5321900,0,0,102.88,105.86,101.98,104.12,55523100,0.0,0
2018-10-29,148.5,148.83,139.03,142.09,31336800,0,0,53.43,53.55,50.24,51.74,183742000,0.0,0.0,1660.0,1665.74,1495.0,1538.88,13866100,0,0,305.26,307.89,275.4,284.84,21698800,0,0,1096.54,1108.83,1007.2,1034.73,4064500,0,0,105.24,105.81,98.93,101.09,55162000,0.0,0
2018-10-30,139.94,146.64,139.74,146.22,50528300,0,0,51.47,52.45,51.01,51.99,146640000,0.0,0.0,1486.16,1540.99,1476.36,1530.42,12460100,0,0,275.57,290.52,271.21,285.81,23685700,0,0,1020.01,1050.9,1013.97,1049.51,2988400,0,0,100.91,101.61,97.45,100.98,65350900,0.0,0
2018-10-31,155.0,156.4,148.96,151.79,60101300,0,0,52.87,53.74,52.8,53.35,153435600,0.0,0.0,1569.99,1623.91,1565.09,1598.01,9390200,0,0,297.77,311.5,295.05,301.78,20360300,0,0,1068.2,1108.0,1068.2,1090.58,3545800,0,0,102.64,105.27,102.59,103.97,51062400,0.0,0
2018-11-01,151.52,152.75,149.35,151.75,25640800,0,0,53.4,54.2,52.85,54.17,233292800,0.0,0.0,1623.53,1670.45,1598.44,1665.53,8135500,0,0,304.59,318.45,296.67,317.38,15121500,0,0,1091.4,1099.9,1077.82,1085.98,2006600,0,0,104.21,104.47,102.73,103.11,33384200,0.0,0
2018-11-02,151.8,154.13,148.96,150.35,24708700,0,0,51.08,52.08,50.08,50.58,365314800,0.0,0.0,1678.59,1697.44,1651.83,1665.53,6955500,0,0,318.0,321.88,308.33,309.1,13404600,0,0,1089.0,1098.0,1067.66,1071.49,2171900,0,0,103.65,104.47,102.19,103.34,37680200,0.0,0
2018-11-05,150.1,150.19,147.44,148.68,15971200,0,0,49.8,49.82,48.31,49.14,264654800,0.0,0.0,1657.57,1658.09,1596.36,1627.8,5624700,0,0,311.1,317.53,303.74,315.44,10283000,0,0,1072.53,1073.35,1034.0,1055.73,2267900,0,0,103.55,104.88,103.09,104.66,27922100,0.0,0
2018-11-06,149.31,150.97,148.0,149.94,16667100,0,0,49.22,49.9,49.16,49.67,127531600,0.0,0.0,1618.35,1665.0,1614.55,1642.81,4257400,0,0,314.76,320.22,305.3,310.84,9710400,0,0,1055.02,1079.82,1053.61,1069.57,1433000,0,0,104.53,105.95,103.46,104.86,24340200,0.0,0
2018-11-07,151.57,153.01,149.83,151.53,21877400,0,0,50.21,51.2,49.76,51.18,133697600,0.0,0.0,1673.0,1759.23,1664.08,1755.49,8192200,0,0,312.9,328.56,311.0,327.5,13328300,0,0,1083.49,1109.93,1080.59,1108.24,2169400,0,0,106.53,109.26,106.5,108.99,37901700,0.0,0
2018-11-08,150.49,150.94,146.74,147.87,24145800,0,0,51.36,51.4,50.57,51.0,101450400,0.1825,0.0,1755.0,1784.0,1725.11,1754.91,6534900,0,0,328.0,332.05,316.61,317.92,11023900,0,0,1107.3,1108.22,1084.36,1094.63,1684700,0,0,108.83,109.23,107.97,108.78,25644100,0.0,0
2018-11-09,146.75,147.76,144.07,144.96,17326900,0,0,50.28,50.39,49.47,50.02,137463200,0.0,0.0,1732.5,1743.92,1701.87,1712.43,5902200,0,0,311.07,312.98,298.01,303.47,13480800,0,0,1084.02,1088.35,1064.26,1077.02,1743000,0,0,107.91,108.49,105.87,106.66,32039200,0.0,0
2018-11-12,144.48,145.04,140.49,141.55,18542100,0,0,48.68,48.89,47.4,47.5,204542000,0.0,0.0,1698.24,1708.55,1630.01,1636.85,6806200,0,0,300.0,302.49,290.63,294.07,10924800,0,0,1073.13,1074.1,1040.35,1049.36,1700100,0,0,106.51,107.04,103.28,104.03,33621800,0.0,0
2018-11-13,142.0,144.88,141.62,142.16,15141700,0,0,46.87,48.23,46.83,47.02,187531600,0.0,0.0,1649.29,1677.06,1613.75,1631.17,5933300,0,0,295.0,303.55,289.1,294.4,12232200,0,0,1054.81,1066.67,1040.4,1047.97,1287500,0,0,104.69,105.85,103.81,104.1,35374600,0.0,0
2018-11-14,143.7,145.58,141.55,144.22,22068400,0,0,47.43,47.57,45.48,45.69,243204000,0.0,0.0,1656.32,1673.0,1597.07,1599.01,6486900,0,0,300.4,301.84,278.3,286.73,16853600,0,0,1060.0,1065.79,1041.11,1054.58,1733300,0,0,105.68,105.84,102.14,102.62,39495100,0.46,0
2018-11-15,142.33,144.84,140.83,143.85,30320300,0,0,46.08,46.96,45.72,46.82,185915200,0.0,0.0,1581.01,1624.82,1546.51,1619.44,8427300,0,0,285.51,292.5,282.16,290.06,9967100,0,0,1051.46,1078.87,1041.29,1071.05,2079200,0,0,102.64,105.39,101.59,104.88,38505200,0.0,0
2018-11-16,141.07,141.77,137.77,139.53,37250600,0,0,46.6,47.69,46.34,47.34,147713200,0.0,0.0,1587.5,1614.48,1573.12,1593.41,6066100,0,0,287.14,291.72,281.0,286.21,9099500,0,0,1065.23,1072.44,1054.9,1068.27,1768300,0,0,104.69,106.45,104.41,105.87,33502100,0.0,0
2018-11-19,137.61,137.75,131.21,131.55,44362700,0,0,46.48,46.65,45.25,45.46,167701200,0.0,0.0,1577.01,1581.19,1503.36,1512.29,7790000,0,0,283.79,285.09,269.15,270.6,12993800,0,0,1063.39,1068.0,1022.87,1027.42,2284200,0,0,105.85,106.13,101.24,102.28,44773900,0.0,0
2018-11-20,127.03,134.16,126.85,132.43,41939500,0,0,43.63,44.39,42.93,43.29,271300800,0.0,0.0,1437.5,1534.75,1420.0,1495.46,10878800,0,0,254.63,276.34,250.0,266.98,16693800,0,0,1007.29,1037.35,1002.21,1030.45,2722900,0,0,99.53,100.67,97.13,99.44,64052500,0.0,0
2018-11-21,134.4,137.19,134.13,134.82,25469700,0,0,43.96,44.1,43.19,43.24,124496800,0.0,0.0,1542.99,1550.0,1515.0,1516.73,5716800,0,0,274.42,275.34,261.51,262.13,11023000,0,0,1045.31,1054.71,1039.46,1043.43,1484900,0,0,101.28,102.1,99.96,100.81,28130600,0.0,0
2018-11-23,133.65,134.5,131.26,131.73,11886100,0,0,42.79,43.2,42.1,42.14,94496000,0.0,0.0,1517.0,1536.2,1501.81,1502.06,2707600,0,0,260.11,265.5,256.84,258.82,5245100,0,0,1033.5,1043.0,1028.52,1030.1,708900,0,0,99.89,101.49,99.72,100.77,13823100,0.0,0
2018-11-26,133.0,137.0,132.78,136.38,24263600,0,0,42.62,42.79,41.65,42.71,179994000,0.0,0.0,1539.0,1584.81,1524.22,1581.33,6257700,0,0,260.55,266.25,253.8,261.43,12498600,0,0,1044.0,1057.0,1039.77,1055.94,1577900,0,0,102.45,104.25,102.24,104.09,32336200,0.0,0
2018-11-27,135.75,136.61,133.71,135.0,20750300,0,0,41.95,42.75,41.8,42.62,165549600,0.0,0.0,1575.99,1597.65,1558.01,1581.42,5783200,0,0,259.24,269.08,256.14,266.63,11149500,0,0,1051.34,1066.76,1045.5,1052.28,1652400,0,0,103.9,104.93,103.01,104.75,29124500,0.0,0
2018-11-28,136.28,136.79,131.85,136.76,29847500,0,0,43.23,44.35,42.79,44.26,184250000,0.0,0.0,1613.92,1681.45,1601.22,1677.75,8458700,0,0,271.98,284.0,263.34,282.65,14801300,0,0,1057.46,1092.86,1042.95,1091.79,2302100,0,0,105.48,108.84,105.45,108.64,46788500,0.0,0
2018-11-29,135.92,139.99,135.66,138.68,24238700,0,0,44.68,44.72,43.47,43.92,167080000,0.0,0.0,1674.99,1689.99,1652.33,1673.57,6613200,0,0,282.32,290.49,275.5,288.75,15431500,0,0,1083.53,1100.15,1082.0,1094.58,1550200,0,0,107.86,108.64,106.59,107.73,28123200,0.0,0
2018-11-30,138.26,140.97,137.36,140.61,25732600,0,0,44.1,44.11,43.3,43.68,158126000,0.0,0.0,1679.5,1696.0,1666.5,1690.17,5761800,0,0,288.0,290.81,283.06,286.13,11860100,0,0,1095.63,1109.65,1083.18,1109.65,2983400,0,0,108.23,108.49,106.92,108.41,33665600,0.0,0
2018-12-03,143.0,143.68,140.76,141.09,24819200,0,0,45.12,45.24,44.33,45.21,163210000,0.0,0.0,1769.46,1778.34,1730.0,1772.36,6862300,0,0,293.19,298.72,284.58,290.3,14117400,0,0,1132.16,1135.0,1111.73,1116.36,2876600,0,0,110.47,110.89,108.26,109.59,34732800,0.0,0
2018-12-04,140.73,143.39,137.16,137.93,30307400,0,0,44.26,44.61,43.12,43.22,165377200,0.0,0.0,1756.0,1770.34,1665.0,1668.4,8694500,0,0,288.13,295.74,274.72,275.33,12800600,0,0,1112.99,1114.24,1060.78,1062.47,2281500,0,0,109.44,110.12,105.79,106.09,45197000,0.0,0
2018-12-06,133.82,139.7,133.67,139.63,28218100,0,0,42.01,42.75,41.69,42.74,172393600,0.0,0.0,1614.87,1701.05,1609.85,1699.19,8789400,0,0,268.33,283.22,267.14,282.88,13074300,0,0,1045.0,1079.42,1042.48,1078.08,2371800,0,0,103.46,106.8,102.65,106.75,49107400,0.0,0
2018-12-07,139.25,140.87,136.66,137.42,21195500,0,0,42.44,42.68,41.17,41.21,169126400,0.0,0.0,1705.07,1718.93,1625.46,1629.13,7576100,0,0,282.48,284.21,263.38,265.14,12466700,0,0,1072.23,1085.03,1039.37,1046.58,2134100,0,0,105.96,107.0,101.97,102.48,45044900,0.0,0
2018-12-10,139.6,143.05,139.01,141.85,26422200,0,0,40.36,41.61,39.95,41.49,248104000,0.0,0.0,1623.84,1657.99,1590.87,1641.03,7494800,0,0,264.19,271.18,260.61,269.7,9605600,0,0,1042.94,1059.6,1033.0,1053.18,1682600,0,0,102.46,105.57,101.57,105.19,40801500,0.0,0
2018-12-11,143.88,143.88,141.1,142.08,20300300,0,0,41.99,42.02,40.85,41.25,189126800,0.0,0.0,1678.0,1679.47,1619.6,1643.24,6244700,0,0,274.08,274.5,262.76,265.32,9843200,0,0,1066.94,1070.4,1050.1,1061.65,1692600,0,0,107.35,108.47,105.04,106.16,42381900,0.0,0
2018-12-12,143.08,147.19,142.51,144.5,23696900,0,0,41.68,42.05,41.34,41.36,142510800,0.0,0.0,1669.0,1704.99,1660.27,1663.54,6598000,0,0,267.66,281.77,266.48,274.88,11456700,0,0,1077.08,1091.73,1071.97,1073.73,1448000,0,0,108.41,108.78,106.6,106.64,36183000,0.0,0
2018-12-13,145.57,145.85,143.19,145.01,18148600,0,0,41.7,42.21,41.47,41.82,127594400,0.0,0.0,1680.0,1692.12,1641.5,1658.38,5271300,0,0,277.64,279.32,271.85,276.02,8379300,0,0,1075.67,1088.42,1064.99,1073.54,1249300,0,0,107.13,108.39,106.2,107.0,31333400,0.0,0
2018-12-14,143.34,146.01,142.51,144.06,21785800,0,0,41.34,41.36,40.43,40.48,162814800,0.0,0.0,1638.0,1642.57,1585.0,1591.91,6367200,0,0,271.81,277.67,265.0,266.84,9915300,0,0,1060.02,1071.72,1049.37,1051.71,1817900,0,0,105.83,106.82,103.14,103.66,47043100,0.0,0
2018-12-17,143.08,144.92,138.42,140.19,24334000,0,0,40.47,41.18,39.81,40.1,177151600,0.0,0.0,1566.0,1576.13,1505.01,1520.91,8829800,0,0,266.51,272.98,261.08,262.8,9634700,0,0,1047.01,1062.38,1016.63,1025.65,2496600,0,0,103.05,103.44,99.44,100.59,56957300,0.0,0
2018-12-18,141.08,145.93,139.83,143.66,24709100,0,0,40.45,40.98,40.21,40.62,135366000,0.0,0.0,1540.0,1567.55,1523.01,1551.48,6523000,0,0,263.3,275.75,263.29,270.94,10350100,0,0,1034.0,1059.69,1030.48,1043.41,2182000,0,0,101.43,102.17,100.23,101.65,49319200,0.0,0
2018-12-19,141.21,144.91,132.5,133.24,57404900,0,0,40.61,40.96,38.92,39.36,196189200,0.0,0.0,1543.05,1584.53,1483.18,1495.08,8792200,0,0,269.96,280.87,263.77,266.77,13788400,0,0,1047.29,1075.71,1019.43,1035.46,2913200,0,0,101.33,104.49,99.09,101.37,68198200,0.0,0
2018-12-20,130.7,135.57,130.0,133.4,40297900,0,0,39.24,39.65,37.99,38.36,259092000,0.0,0.0,1484.0,1509.5,1432.69,1460.83,9991800,0,0,264.64,269.9,251.88,260.58,16792900,0,0,1026.0,1047.44,1007.86,1023.58,2683700,0,0,100.75,101.98,96.57,99.24,70334200,0.0,0
2018-12-21,133.39,134.9,123.42,124.95,56901500,0,0,38.37,38.69,36.6,36.87,382978400,0.0,0.0,1464.99,1480.0,1363.96,1377.45,13640300,0,0,263.83,264.5,241.29,246.39,21397600,0,0,1032.04,1037.67,981.19,991.25,5232800,0,0,99.36,100.7,95.28,96.03,111242100,0.0,0
2018-12-24,123.1,129.74,123.02,124.06,22066000,0,0,36.24,37.07,35.86,35.92,148676800,0.0,0.0,1346.0,1396.03,1307.0,1343.96,7220000,0,0,242.0,250.65,233.68,233.88,9547600,0,0,984.32,1012.12,977.66,984.67,1818000,0,0,95.5,95.78,91.88,92.03,43935200,0.0,0
2018-12-26,126.0,134.24,125.89,134.18,39723400,0,0,36.28,38.46,35.89,38.45,234330000,0.0,0.0,1368.89,1473.16,1363.01,1470.9,10411800,0,0,233.92,254.5,231.23,253.67,14402700,0,0,997.99,1048.45,992.65,1047.85,2315900,0,0,93.01,98.44,91.86,98.31,51634800,0.0,0
2018-12-27,132.44,134.99,129.67,134.52,31202500,0,0,38.12,38.35,36.71,38.2,212468400,0.0,0.0,1454.2,1469.0,1390.31,1461.64,9722000,0,0,250.11,255.59,240.1,255.57,12235200,0,0,1026.2,1053.34,1007.0,1052.9,2299800,0,0,97.08,98.93,94.25,98.92,49498500,0.0,0
2018-12-28,135.34,135.92,132.2,133.2,22627600,0,0,38.53,38.78,37.8,38.22,169165600,0.0,0.0,1473.35,1513.47,1449.0,1478.02,8829000,0,0,257.94,261.91,249.8,256.08,10992800,0,0,1059.5,1064.23,1042.0,1046.68,1719900,0,0,99.81,100.12,97.3,98.15,38196300,0.0,0
2018-12-31,134.45,134.64,129.95,131.09,24625300,0,0,38.78,38.98,38.28,38.59,140014000,0.0,0.0,1510.8,1520.76,1487.0,1501.97,6954500,0,0,260.16,270.1,260.0,267.66,13508900,0,0,1057.83,1062.99,1033.04,1044.96,1655500,0,0,99.03,100.11,98.2,99.3,33173800,0.0,0
2019-01-02,128.99,137.51,128.56,135.68,28146200,0,0,37.89,38.86,37.73,38.63,148158800,0.0,0.0,1465.2,1553.36,1460.93,1539.13,7983100,0,0,259.28,269.75,256.58,267.66,11679500,0,0,1027.2,1060.79,1025.28,1054.68,1593400,0,0,97.33,99.48,96.73,98.86,35329300,0.0,0
2019-01-03,134.69,137.17,131.12,131.74,22717900,0,0,35.22,35.64,34.73,34.78,365248800,0.0,0.0,1520.01,1538.0,1497.11,1500.28,6975600,0,0,270.2,275.79,264.43,271.2,14969600,0,0,1050.67,1066.26,1022.37,1025.47,2098000,0,0,97.86,97.95,95.03,95.22,42579100,0.0,0
2019-01-04,134.01,138.0,133.75,137.95,29002100,0,0,35.35,36.34,35.18,36.27,234428400,0.0,0.0,1530.0,1594.0,1518.31,1575.39,9182600,0,0,281.88,297.8,278.54,297.57,19330100,0,0,1042.56,1080.0,1036.86,1078.07,2301100,0,0,97.49,100.22,96.72,99.65,44060600,0.0,0
2019-01-07,137.56,138.87,135.91,138.05,20089300,0,0,36.37,36.41,35.69,36.19,219111200,0.0,0.0,1602.31,1634.56,1589.19,1629.51,7993200,0,0,302.1,316.8,301.65,315.34,18620100,0,0,1080.97,1082.7,1062.64,1075.92,2372300,0,0,99.37,100.96,98.72,99.78,35656100,0.0,0
2019-01-08,139.89,143.14,139.54,142.53,26263800,0,0,36.58,37.14,36.33,36.88,164101200,0.0,0.0,1664.69,1676.61,1616.61,1656.58,8881400,0,0,319.98,320.59,308.01,320.27,15359200,0,0,1086.0,1093.35,1068.35,1085.37,1770700,0,0,100.74,101.65,99.44,100.5,31514400,0.0,0
2019-01-09,142.95,144.7,141.27,144.23,22205900,0,0,37.01,37.8,36.6,37.5,180396400,0.0,0.0,1652.98,1667.8,1641.4,1659.42,6348800,0,0,317.71,323.35,313.5,319.96,13343200,0,0,1087.99,1091.64,1074.37,1081.65,1349900,0,0,101.54,102.54,100.93,101.94,32280800,0.0,0
2019-01-10,143.08,144.56,140.84,144.2,16125000,0,0,37.3,37.66,36.9,37.62,143122800,0.0,0.0,1641.01,1663.25,1621.62,1656.22,6507700,0,0,314.57,325.37,312.5,324.66,13472500,0,0,1074.94,1079.81,1064.68,1078.83,1329900,0,0,100.91,101.43,100.09,101.28,30067600,0.0,0
2019-01-11,143.15,145.36,142.57,143.8,12908000,0,0,37.4,37.6,37.06,37.25,108092800,0.0,0.0,1640.55,1660.29,1636.22,1640.56,4686200,0,0,330.96,341.09,328.52,337.59,19500400,0,0,1069.9,1073.37,1056.43,1064.47,1543200,0,0,100.88,101.13,99.37,100.5,28314200,0.0,0
2019-01-14,142.0,146.57,141.27,145.39,20520300,0,0,36.9,37.0,36.5,36.69,129756800,0.0,0.0,1615.0,1648.2,1595.15,1617.21,6005900,0,0,334.24,335.48,329.13,332.94,10499600,0,0,1053.34,1058.45,1048.55,1051.51,1424500,0,0,99.62,100.57,99.0,99.77,28437100,0.0,0
2019-01-15,146.01,150.68,145.99,148.95,24069000,0,0,36.76,37.52,36.7,37.44,114843600,0.0,0.0,1632.0,1675.16,1626.01,1674.56,5998500,0,0,349.6,357.22,347.0,354.64,21181200,0,0,1058.01,1088.27,1054.44,1086.51,1875900,0,0,100.22,102.7,99.6,102.66,31587600,0.0,0
2019-01-16,149.0,149.65,147.0,147.54,18025700,0,0,37.45,38.13,37.43,37.9,122278800,0.0,0.0,1684.22,1705.0,1675.88,1683.78,6366900,0,0,354.0,358.85,348.11,351.39,15385500,0,0,1090.0,1102.36,1088.01,1089.51,1914000,0,0,102.91,103.89,102.61,103.03,29853900,0.0,0
2019-01-17,146.95,149.0,146.5,148.3,15787900,0,0,37.72,38.57,37.49,38.13,119284800,0.0,0.0,1680.0,1700.17,1677.5,1693.22,4208900,0,0,349.5,355.79,346.41,353.19,18871200,0,0,1087.99,1100.7,1083.26,1099.12,1244800,0,0,102.65,104.25,102.42,103.75,28393000,0.0,0
2019-01-18,149.75,152.43,148.55,150.04,31029600,0,0,38.53,38.62,38.15,38.36,135004000,0.0,0.0,1712.0,1716.2,1691.54,1696.2,6020500,0,0,351.97,353.0,336.73,339.1,26621000,0,0,1108.59,1118.0,1099.28,1107.3,2244600,0,0,105.06,105.49,103.54,105.3,37427600,0.0,0
2019-01-22,149.2,151.53,146.37,147.57,22378700,0,0,38.26,38.34,37.33,37.5,121576000,0.0,0.0,1681.0,1681.87,1610.2,1632.17,6416800,0,0,334.89,336.88,321.03,325.16,17941400,0,0,1096.0,1098.97,1070.89,1078.63,1981600,0,0,104.36,104.71,102.52,103.32,32371300,0.0,0
2019-01-23,148.28,148.8,143.06,144.3,20098400,0,0,37.71,37.95,37.11,37.65,92522400,0.0,0.0,1656.0,1657.43,1612.0,1640.02,5225200,0,0,328.25,331.75,318.6,321.99,13480100,0,0,1086.86,1092.95,1067.57,1084.41,1259700,0,0,103.75,104.65,102.99,104.33,25874300,0.0,0
2019-01-24,144.64,146.44,142.52,145.83,20955500,0,0,37.7,37.79,37.12,37.35,101766000,0.0,0.0,1641.07,1657.26,1631.78,1654.93,4089900,0,0,320.6,331.8,319.0,326.67,11131600,0,0,1082.51,1088.0,1070.02,1084.0,1455700,0,0,104.47,104.61,102.99,103.83,23164800,0.0,0
2019-01-25,147.48,149.83,146.54,149.01,22237200,0,0,38.03,38.68,37.75,38.59,134142000,0.0,0.0,1670.5,1683.48,1661.61,1670.57,4945900,0,0,328.72,340.0,328.51,338.05,11152900,0,0,1094.23,1103.36,1091.8,1101.51,1163000,0,0,104.84,105.47,103.83,104.78,31225600,0.0,0
2019-01-28,148.05,148.96,146.21,147.47,15508500,0,0,38.11,38.24,37.59,38.23,104768400,0.0,0.0,1643.59,1645.0,1614.09,1637.89,4837700,0,0,334.7,336.3,328.88,335.66,8652100,0,0,1090.07,1093.37,1074.61,1079.86,1466700,0,0,103.89,104.1,102.32,102.73,29476700,0.0,0
2019-01-29,148.09,148.1,143.43,144.19,17632100,0,0,38.22,38.68,37.7,37.84,166348800,0.0,0.0,1631.27,1632.38,1590.72,1593.88,4632800,0,0,335.87,338.22,328.15,328.9,7655200,0,0,1081.04,1084.73,1066.02,1070.06,985200,0,0,102.54,102.62,99.89,100.64,31490500,0.0,0
2019-01-30,146.22,150.95,145.7,150.42,44613200,0,0,39.93,40.64,39.19,40.42,244439200,0.0,0.0,1623.0,1676.95,1619.68,1670.43,5783800,0,0,332.75,341.78,330.8,340.66,9234500,0,0,1077.36,1099.52,1076.64,1097.99,1472600,0,0,102.28,104.0,102.0,104.0,49471900,0.0,0
2019-01-31,165.6,171.68,165.0,166.69,77233600,0,0,40.63,41.34,40.25,40.71,162958400,0.0,0.0,1692.85,1736.41,1679.08,1718.73,10910300,0,0,339.68,345.99,338.09,339.5,8535500,0,0,1112.24,1127.67,1105.25,1125.89,2011600,0,0,101.48,102.87,100.87,102.1,55636400,0.0,0
2019-02-01,165.84,169.1,165.66,165.71,30806500,0,0,40.84,41.33,40.59,40.73,130672400,0.0,0.0,1638.88,1673.06,1622.01,1626.23,11506200,0,0,337.18,346.84,336.5,339.85,9827800,0,0,1122.29,1134.4,1114.25,1118.62,1655800,0,0,101.46,101.77,100.06,100.48,35535700,0.0,0
2019-02-04,165.7,169.3,163.62,169.25,20036000,0,0,40.95,41.99,40.92,41.89,125982000,0.0,0.0,1623.0,1649.63,1613.5,1633.31,4929100,0,0,342.6,352.0,341.3,351.34,9051400,0,0,1119.01,1142.34,1117.51,1141.42,3920400,0,0,100.57,103.44,100.47,103.38,31315100,0.0,0
2019-02-05,169.15,171.98,168.69,171.16,22557000,0,0,42.28,42.83,42.16,42.61,144406400,0.0,0.0,1643.34,1665.26,1642.5,1658.81,4453100,0,0,353.2,360.0,352.9,355.81,9046600,0,0,1129.63,1152.77,1123.6,1151.87,4114800,0,0,103.69,104.87,103.59,104.82,27325400,0.0,0
2019-02-06,171.2,172.47,169.27,170.49,13281200,0,0,42.72,42.95,42.28,42.62,112958400,0.0,0.0,1670.75,1672.26,1633.34,1640.26,3939900,0,0,357.0,357.04,347.19,352.19,6717700,0,0,1149.27,1154.0,1118.36,1122.89,2412800,0,0,104.61,104.61,103.17,103.66,20609800,0.0,0
2019-02-07,168.2,169.24,165.25,166.38,17517600,0,0,42.17,42.55,41.67,41.81,126966800,0.0,0.0,1625.0,1625.54,1592.91,1614.37,4626600,0,0,347.9,348.75,339.02,344.71,7864500,0,0,1111.82,1111.99,1093.59,1105.91,1914900,0,0,102.84,103.23,101.96,102.92,29760700,0.0,0
2019-02-08,164.47,167.37,164.21,167.33,12561400,0,0,41.51,41.92,41.37,41.86,95280000,0.1825,0.0,1586.0,1588.59,1566.76,1588.22,5657500,0,0,338.0,348.0,338.0,347.57,7561400,0,0,1094.88,1105.1,1094.24,1102.38,1088300,0,0,102.06,103.42,101.93,103.31,21461100,0.0,0
2019-02-11,167.9,168.3,165.08,165.79,12811200,0,0,42.02,42.06,41.58,41.62,83973600,0.0,0.0,1600.98,1609.29,1586.0,1591.0,3317300,0,0,350.0,352.87,344.81,345.73,5454900,0,0,1103.75,1113.43,1100.0,1102.12,924900,0,0,103.83,104.2,102.62,102.9,18914100,0.0,0
